transaction_id,standardized_lender_name,standardized_lender_type,lender_geography,lender_core_type,lender_profit_orientation,transaction_primary_class,recipient,recipient_region,commitment_year,involving_multilateral
Kafue Gorge Lower (KGL) Power Development Corporation Limited-Zambia-2017-11-13,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREEN,Zambia,Africa,2017,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-10-05",ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-10-05",Commerzbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-10-05",Mashreqbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-10-05",Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-10-05",Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-10-05",Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-10-05",Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-06-27",Bank of Communications,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-06-27",China Construction Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-06-27",Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-06-27",ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"Eastern and Southern African Trade and Development Bank-Africa, regional-2016-06-27",Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Bank of Taiwan,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",CTBC Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",E.SUN Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",First Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",KEB Hana Bank of Korea,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Land Bank of Taiwan,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Mega International Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Shanghai Rural Commercial Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Taipei Fubon Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",The Shanghai Commercial & Savings Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
"African Export-Import Bank (Afreximbank)-Africa, regional-2016-09-12",Woori Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,"Africa, regional",Africa,2016,No
National Bank of Angola-Angola-2016-10-27,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Angola,Africa,2016,No
National Bank of Angola-Angola-2016-10-27,Standard Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Angola,Africa,2016,No
National Bank of Angola-Angola-2016-12-09,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Angola,Africa,2016,No
National Bank of Angola-Angola-2016-12-09,Standard Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Angola,Africa,2016,No
Government of Angola-Angola-2016-12-05,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREEN,Angola,Africa,2016,No
Government of Angola-Angola-2016-12-05,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREEN,Angola,Africa,2016,No
Government of Angola-Angola-2016-12-05,China Construction Bank,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREEN,Angola,Africa,2016,No
Government of Angola-Angola-2016-12-05,China Minsheng Banking,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,GREEN,Angola,Africa,2016,No
Government of Angola-Angola-2016-12-05,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,GREEN,Angola,Africa,2016,No
Government of Angola-Angola-2016-12-05,Ping An Bank,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,GREEN,Angola,Africa,2016,No
Genneia S.A.-Argentina-2016-12-02,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Argentina,America,2016,No
Genneia S.A.-Argentina-2016-12-02,Itau,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Genneia S.A.-Argentina-2016-12-02,Banco Macro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Petrolera Pampa S.A. (PEPASA)-Argentina-2016-03-30,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Argentina,America,2016,No
Petrolera Pampa S.A. (PEPASA)-Argentina-2016-03-30,BACS Banco de Crédito y Securitización,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Petrolera Pampa S.A. (PEPASA)-Argentina-2016-03-30,Banco Hipotecario,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Petrolera Pampa S.A. (PEPASA)-Argentina-2016-03-30,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Pampa Energía-Argentina-2016-07-26,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Argentina,America,2016,No
Pampa Energía-Argentina-2016-07-26,Banco de Galicia y Buenos Aires,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Pampa Energía-Argentina-2016-07-26,Banco Hipotecario,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Pampa Energía-Argentina-2016-07-26,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Pampa Energía-Argentina-2016-07-26,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Pampa Energía-Argentina-2016-07-26,Deutsche Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Compañía General de Combustibles S.A. (CGC)-Argentina-2016-09-30,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Argentina,America,2016,No
Telecom Personal S.A.-Argentina-2016-10-05,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Argentina,America,2016,No
Telecom Personal S.A.-Argentina-2016-10-05,Banco Santander,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Argentina,America,2016,No
Telecom Personal S.A.-Argentina-2016-10-05,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Argentina,America,2016,No
Telecom Personal S.A.-Argentina-2016-10-05,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,NEUTRAL,Argentina,America,2016,No
Telecom Personal S.A.-Argentina-2016-10-05,Itau,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Argentina,America,2016,No
Axion Energy Argentina S.A.-Argentina-2016-05-06,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Argentina,America,2016,No
Axion Energy Argentina S.A.-Argentina-2016-05-06,BBVA,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Axion Energy Argentina S.A.-Argentina-2016-05-06,Banco Santander,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Axion Energy Argentina S.A.-Argentina-2016-05-06,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Axion Energy Argentina S.A.-Argentina-2016-05-06,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Argentina,America,2016,No
Axion Energy Argentina S.A.-Argentina-2016-05-06,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,BROWN,Argentina,America,2016,No
Brown Coal Mines Banovići (RMU Banovići)-Bosnia-2016-07-01,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Bosnia and Herzegovina,Europe,2016,No
Brown Coal Mines Banovići (RMU Banovići)-Bosnia-2016-07-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Bosnia and Herzegovina,Europe,2016,No
Brown Coal Mines Banovići (RMU Banovići)-Bosnia-2016-07-01,Raiffeisen Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Bosnia and Herzegovina,Europe,2016,No
CMOC Brasil Administrative Services and Participations|CMOC Luxembourg S.à.r.l.-Brazil-2016-09-14,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,GREY,Brazil,America,2016,No
CMOC Brasil Administrative Services and Participations|CMOC Luxembourg S.à.r.l.-Brazil-2016-09-14,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Brazil,America,2016,No
CMOC Brasil Administrative Services and Participations|CMOC Luxembourg S.à.r.l.-Brazil-2016-09-14,China Minsheng Banking,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,GREY,Brazil,America,2016,No
CMOC Brasil Administrative Services and Participations|CMOC Luxembourg S.à.r.l.-Brazil-2016-09-14,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Brazil,America,2016,No
Bulgaria Energy Holdings-Bulgaria-2016-04-21,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Bulgaria,Europe,2016,No
Bulgaria Energy Holdings-Bulgaria-2016-04-21,Banca IMI,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Bulgaria,Europe,2016,No
Bulgaria Energy Holdings-Bulgaria-2016-04-21,JPMorgan,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Bulgaria,Europe,2016,No
Government of Cameroon |South Atlantic Inter Link Consortium-Cameroon-2016-01-01,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Cameroon,Africa,2016,No
Government of Cameroon |South Atlantic Inter Link Consortium-Cameroon-2016-01-01,Cameroon Telecommunications,Other State-owned Company,Non-Chinese,State-owned Company,Mixed Mandate,NEUTRAL,Cameroon,Africa,2016,No
Government of Cameroon |South Atlantic Inter Link Consortium-Cameroon-2016-01-01,China Unicom,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,NEUTRAL,Cameroon,Africa,2016,No
CMOC DRC Limited-Congo - Kinshasa-2016-11-15,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Democratic Republic of the Congo,Africa,2016,No
CMOC DRC Limited-Congo - Kinshasa-2016-11-15,CITIC,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,GREY,Democratic Republic of the Congo,Africa,2016,No
CMOC DRC Limited-Congo - Kinshasa-2016-11-15,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,GREY,Democratic Republic of the Congo,Africa,2016,No
CMOC DRC Limited-Congo - Kinshasa-2016-11-15,China Minsheng Banking,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,GREY,Democratic Republic of the Congo,Africa,2016,No
CMOC DRC Limited-Congo - Kinshasa-2016-11-15,China Minsheng Bank Beijing Branch,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,GREY,Democratic Republic of the Congo,Africa,2016,No
Government of Djibouti-Djibouti-2016-04-15,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Djibouti,Africa,2016,No
Government of Djibouti-Djibouti-2016-04-15,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Djibouti,Africa,2016,No
Port of Djibouti S.A.-Djibouti-2016-01-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Djibouti,Africa,2016,No
Port of Djibouti S.A.-Djibouti-2016-01-01,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Djibouti,Africa,2016,No
EP Petroecuador-Ecuador-2016-01-22,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Ecuador,America,2016,No
EP Petroecuador-Ecuador-2016-01-22,China Minsheng Banking,Chinese Private Sector,Chinese,Private Sector,Profit Maximizing,BROWN,Ecuador,America,2016,No
EP Petroecuador-Ecuador-2016-01-22,Deutsche Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ecuador,America,2016,No
EP Petroecuador-Ecuador-2016-01-22,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Ecuador,America,2016,No
EP Petroecuador-Ecuador-2016-01-22,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ecuador,America,2016,No
Government of Ecuador-Ecuador-2016-12-22,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Ecuador,America,2016,No
Government of Ecuador-Ecuador-2016-12-22,Deutsche Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ecuador,America,2016,No
Government of Ethiopia-Ethiopia-2016-07-28,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,GREY,Ethiopia,Africa,2016,No
Government of Ethiopia-Ethiopia-2016-07-28,World Bank,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,GREY,Ethiopia,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,ING,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Ghana,Africa,2016,No
Vitol Upstream Ghana Limited-Ghana-2016-12-14,United Kingdom Export Finance,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,BROWN,Ghana,Africa,2016,No
Meridian Port Services Limited-Ghana-2016-01-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Ghana,Africa,2016,No
Meridian Port Services Limited-Ghana-2016-01-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Ghana,Africa,2016,No
Meridian Port Services Limited-Ghana-2016-01-01,International Finance Corporation,Other Intergovernmental Organization,Non-Chinese,Intergovernmental Organization,Policy Driven,NEUTRAL,Ghana,Africa,2016,No
Meridian Port Services Limited-Ghana-2016-01-01,Netherlands Development Finance,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Ghana,Africa,2016,No
Meridian Port Services Limited-Ghana-2016-01-01,Standard Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Ghana,Africa,2016,No
Government of Ghana-Ghana-2016-05-10,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,GREY,Ghana,Africa,2016,No
Government of Ghana-Ghana-2016-05-10,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,GREY,Ghana,Africa,2016,No
Ghana Cocoa Board (COCOBOD)-Ghana-2016-09-21,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Ghana,Africa,2016,No
