transaction_id,total_observations,green_count,brown_count,grey_count,neutral_count,total_amount_billions,pct_green,pct_brown,pct_grey,pct_neutral,has_green_and_brown,is_uniform,dominant_class,transaction_class
Not Available-Mauritania-2015-01-01,5,0,0,0,5,1.35700995469502e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Lesotho Ministry of Police and Public Safety-Lesotho-2020-09-01,1,0,0,0,1,1.35538471163519e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
South African Department of Health-South Africa-2020-05-07,1,0,0,0,1,1.35538471163519e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Vientiane Province-Laos-2020-08-07,1,0,0,0,1,1.3551253452167701e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cook Islands-Cook Islands-2020-03-01,1,0,0,0,1,1.34729704304887e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sri Lanka-Sri Lanka-2005-05-12,1,0,0,0,1,1.34352635974563e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Mongolia National Emergency Management Agency-Mongolia-2020-03-27,1,0,0,0,1,1.3434416115674499e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Municipality of São Paulo-Brazil-2020-03-27,1,0,0,0,1,1.34020440286487e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Fiji Ministry of Health and Medical Services-Fiji-2020-01-01,1,0,0,0,1,1.33886419846201e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Unspecified Congolese Government Agency-Congo - Brazzaville-2021-01-01,1,0,0,0,1,1.33446341947234e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Centre Hospitalier Universitaire Anosiala-Madagascar-2021-02-01,1,0,0,0,1,1.33333333333333e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Unspecified Egyptian Government Agency-Egypt-2020-04-16,1,0,0,0,1,1.3323865438481602e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ghana Ministry of Finance-Ghana-2005-09-15,1,0,0,0,1,1.32433593367904e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ethiopian Ministry of Finance-Ethiopia-2011-01-14,1,1,0,0,0,1.31136170924935e-4,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Comoros Ministry of Health-Comoros-2019-01-01,1,0,0,0,1,1.30896012324128e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Levy Mwanawasa University Teaching Hospital|Livingstone Central Hospital|Ndola General Hospital|University of Zambia Teaching Hospital-Zambia-2018-01-17,1,0,0,0,1,1.30781969745441e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
World Health Organization (WHO)-Ethiopia-2020-03-10,1,0,0,0,1,1.3022319447837e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
World Health Organization (WHO)-Uganda-2020-03-10,1,0,0,0,1,1.3022319447837e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Pakistan-Pakistan-2005-12-07,1,0,0,0,1,1.30214000976848e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Government of Sabah, Malaysia-Malaysia-2020-03-29",5,0,0,0,5,1.297764596774155e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
National Assembly of Seychelles-Seychelles-2006-01-17,1,0,0,0,1,1.29011280712833e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Côte d’Ivoire-2017-01-01,4,0,0,0,4,1.2869092693909809e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Pakistan-2000-01-01,1,0,0,0,1,1.28322836439764e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sri Lanka-Sri Lanka-2006-09-19,1,0,0,0,1,1.27827885004413e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Timor-Leste-Timor-Leste-2006-09-01,1,0,0,0,1,1.27436865640857e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Kenyan Ministry of Health-Kenya-2006-04-28,1,0,0,0,1,1.27436865640857e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-North Korea-2006-01-01,2,0,0,0,2,1.27436865640857e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
World Health Organization (WHO)-Niger-2020-03-10,1,0,0,0,1,1.27122854959743e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Government of Sarawak, Malaysia-Malaysia-2021-06-01",1,0,0,0,1,1.2692e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Fiji-2016-12-20,1,0,0,0,1,1.26895471352396e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Red Cross Society of Peru-Peru-2001-01-01,1,0,0,0,1,1.25726888370665e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Jamaica-Jamaica-2020-04-23,1,0,0,0,1,1.25448716293164e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Kenya|Kenyan Ministry of Health-Kenya-2003-09-13,1,0,0,0,1,1.25086732592678e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Ecuador-Ecuador-2015-08-24,1,0,0,0,1,1.24987758985068e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Ecuador-Ecuador-2002-11-28,1,0,0,0,1,1.24972745100182e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Zanzibar Youth Education Enviroment Development Support Association|Zanzibar Youth Wind Band-Tanzania-2002-01-01,1,0,0,0,1,1.24972745100182e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of the Maldives-Maldives-2020-06-10,1,0,0,0,1,1.24527325766194e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Malawi Department of Disaster Management Affairs (DoDMA)-Malawi-2020-08-11,1,0,0,0,1,1.24488236471111e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Brazilian Red Cross-Brazil-2011-01-26,1,0,0,0,1,1.22988018134127e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Burundi-Burundi-2011-11-15,1,0,0,0,1,1.22988018134127e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nepal-Nepal-2011-02-01,1,0,0,0,1,1.22988018134127e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Sudan-South Sudan-2011-02-06,1,0,0,0,1,1.22988018134127e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Intergovernmental Authority on Development (IGAD)-Africa, regional-2011-11-01",1,0,0,0,1,1.22988018134127e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Exito Importadora e Exportadora S.A.-Brazil-2012-06-01,2,0,0,0,2,1.229307365148359e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Armenia-Armenia-2020-04-08,1,0,0,0,1,1.2285207026261298e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Equatorial Guinea-2017-01-01,3,0,0,0,3,1.22780621538239e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Georgetown Public Hospital Corporation (GPHC)-Guyana-2017-03-08,1,0,0,0,1,1.2276726128068402e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
School of Public Administration of the Labour and Civil Service Ministry-Guinea-2006-01-01,1,0,0,0,1,1.22767062409034e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
China-Myanmar Friendship Association |Myanmar Banks Assocation|Myanmar Livestock Federation|Union of Myanmar Federation of Chambers of Commerce and Industries (UMFCCI)-Myanmar-2020-11-03,1,0,0,0,1,1.22740386562375e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Uganda-Uganda-2010-01-01,1,0,0,0,1,1.22559970350069e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Government of the City of Manila, the Philippines-Philippines-2021-06-22",1,0,0,0,1,1.21777958189567e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Djibouti Ministry of Health-Djibouti-2007-12-05,1,0,0,0,1,1.21489146440821e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Djibouti-Djibouti-2007-11-13,1,0,0,0,1,1.21489146440821e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Ministry of Public Health, Social Development and Labour of Sint Maarten-Sint Maarten-2017-11-01",1,0,0,0,1,1.21312399480383e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mozambique-Mozambique-2020-11-20,1,0,0,0,1,1.19501559255451e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Central African Republic Ministry of International Cooperation-Central African Republic-2016-01-01,1,0,0,0,1,1.1947146371858799e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Gambia-Gambia-2017-12-13,1,0,0,0,1,1.19370048717733e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Botswana-Botswana-2007-05-25,1,0,0,0,1,1.1827591718413699e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Equatorial Guinea-Equatorial Guinea-2007-10-18,1,0,0,0,1,1.1827591718413699e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nepal-Nepal-2007-06-18,1,0,0,0,1,1.1827591718413699e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
National Assembly of Gabon-Gabon-2007-05-18,1,0,0,0,1,1.1827591718413699e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"African Union Commission-Africa, regional-2016-06-24",1,0,0,0,1,1.18080450835846e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Bolivia-2016-01-01,1,0,0,0,1,1.18080450835846e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
International Organization for Migration-Ethiopia-2020-05-06,3,0,0,0,3,1.17914533875059e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Namibia-Namibia-2019-06-07,1,0,0,0,1,1.1729811548860101e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Government of the City of Shiraz, Iran-Iran-2020-03-19",1,0,0,0,1,1.17267885250676e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Laos Ministry  of Health-Laos-2020-04-08,1,0,0,0,1,1.17267885250676e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Egypt-Egypt-2014-12-01,1,1,0,0,0,1.17214207115881e-4,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Government of Vanuatu-Vanuatu-2020-04-11,1,0,0,0,1,1.16741296604051e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Viet Nam-Vietnam-2020-09-29,1,0,0,0,1,1.16151048248289e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Fiji-2015-11-01,1,0,0,0,1,1.1606006191470601e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Comoros-Comoros-2018-12-11,1,0,0,0,1,1.15348017901583e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ministry of Foreign Affairs of Ukraine-Ukraine-2017-01-01,1,0,0,0,1,1.15233815702097e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Egypt-2017-01-01,1,0,0,0,1,1.15233815702097e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Malawi Ministry of Health-Malawi-2019-01-01,1,0,0,0,1,1.14534010783612e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cambodia-Cambodia-2004-02-11,1,0,0,0,1,1.13882606094331e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of the Philippines-Philippines-2004-11-26,1,0,0,0,1,1.13882606094331e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Indonesia-2004-11-17,1,0,0,0,1,1.13882606094331e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of Foreign Affairs-Pakistan-2004-02-20,1,0,0,0,1,1.13882606094331e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Ethiopia-Ethiopia-2020-05-25,1,0,0,0,1,1.13866934381185e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
China-Comoros Friendship Hospital-Comoros-2020-11-01,1,0,0,0,1,1.13302304590025e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Fiji Prime Minister's National Disaster Relief and Rehabilitation Fund-Fiji-2020-04-21,1,0,0,0,1,1.13227714527754e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Egyptian Family Planning Association-Egypt-2020-07-15,1,0,0,0,1,1.1302588259455e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Intergovernmental Authority on Development (IGAD)-Africa, regional-2013-11-27",1,0,0,0,1,1.1280365521898299e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Fiji-2013-06-13,1,0,0,0,1,1.1280365521898299e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of South Africa-South Africa-2020-04-14,1,0,0,0,1,1.12800537241127e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
China-Uganda Friendship Hospital|Government of Uganda-Uganda-2019-01-01,1,0,0,0,1,1.1235646122621299e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Jordan Football Association-Jordan-2019-02-27,1,0,0,0,1,1.1235646122621299e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Colombia Ministry of Health and Social Protection-Colombia-2020-03-31,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
El Salvador Ministry of the Interior-El Salvador-2020-06-10,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Ghana-Ghana-2020-03-29,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Government of Micronesia, Federated States of-Micronesia-2020-04-14",1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Vanuatu-Vanuatu-2020-03-26,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Vanuatu-Vanuatu-2020-12-15,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Mercy Corps-Lebanon-2020-12-23,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Quito Municipal Ministry of Health-Ecuador-2020-04-29,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
World Health Organization (WHO)-Jordan-2020-03-10,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
World Health Organization (WHO)-South Sudan-2020-03-10,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
World Health Organization (WHO)-South Sudan-2020-04-01,1,0,0,0,1,1.1168370023873899e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Guyanese Ministry of Public Health-Guyana-2017-06-27,1,0,0,0,1,1.11606601164258e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Timor-Leste-Timor-Leste-2021-04-14,1,0,0,0,1,1.1160212e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Argentina Ministry of Defense-Argentina-2020-06-02,1,0,0,0,1,1.10901914337068e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Grenada-Grenada-2020-07-08,1,0,0,0,1,1.1087957759702001e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Burundi Red Cross-Burundi-2014-02-19,1,0,0,0,1,1.10709523140848e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Equatorial Guinea-2014-01-01,2,0,0,0,2,1.10709523140848e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"The International Conference on the Great Lakes Region (CIRGL)-Africa, regional-2014-07-29",1,0,0,0,1,1.10709523140848e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Barbados Ministry of Health and Wellness|The Queen Elizabeth Hospital (QEH) (Barbados)-Barbados-2021-06-07,1,0,0,0,1,1.1e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Micronesia Congress-Micronesia-2009-01-01,1,0,0,0,1,1.09932578842508e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Cambodia-2009-01-01,1,0,0,0,1,1.09932578842508e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2009-09-10,1,0,0,0,1,1.09932578842508e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Liberia Ministry of Youth and Sports-Liberia-2015-04-17,1,0,0,0,1,1.09480226363565e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Mozambique-Mozambique-2010-01-01,2,0,0,0,2,1.09468337153584e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Victoria-Seychelles-2020-07-16,1,0,0,0,1,1.0922665883348701e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Vanuatu-Vanuatu-2018-04-01,1,0,0,0,1,1.08984974787867e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Intergovernmental Authority on Development (IGAD)-Africa, regional-2018-01-01",1,0,0,0,1,1.08984974787867e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Nepal-Nepal-2020-04-22,1,0,0,0,1,1.0893404753886199e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Madagascar-Madagascar-2021-09-01,1,0,0,0,1,1.08527131782945e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Bahamas-2005-01-01,1,0,0,0,1,1.08511667480707e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of National Food Security and Research-Pakistan-2020-07-23,1,0,0,0,1,1.08446491536167e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
San Jose Municipal Government (Costa Rica)-Costa Rica-2020-11-04,1,0,0,0,1,1.0810982183109999e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Sudan Federal Ministry of Health-Sudan-2007-08-30,1,0,0,0,1,1.0795586297304599e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Royal Thai Police-Thailand-2020-06-23,1,0,0,0,1,1.07079290737046e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Lebanon-2009-03-12,1,0,0,0,1,1.0664271342751e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Comoros-2015-01-01,1,0,0,0,1,1.0635866805480299e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Luyanzi College-Uganda-2012-01-01,1,0,0,0,1,1.05671120213326e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Tanzania-Tanzania-2019-08-08,1,0,0,0,1,1.05633645966811e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Togo-Togo-2014-06-01,1,0,0,0,1,1.0524268797453699e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Fiji-2006-01-01,4,0,0,1,3,1.052204194818477e-4,0,0,25,75,FALSE,FALSE,NEUTRAL,NEUTRAL
Government of Rwanda-Rwanda-2009-01-08,1,0,0,0,1,1.05140703379235e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
San Salvador Mayor's Office-El Salvador-2021-11-30,1,0,0,0,1,1.05e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Namibia-2010-01-01,2,0,0,0,2,1.0463919718086076e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Cuba-Cuba-2021-08-20,1,0,0,0,1,1.0419e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Kyrgyzstan|Kyrgyz Ministry of Health-Kyrgyzstan-2020-04-08,1,0,0,0,1,1.03590678482309e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Benazir Income Support Programme-Pakistan-2010-01-01,1,0,0,0,1,1.0287400847326699e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Fiji-2010-01-29,1,0,0,0,1,1.0287400847326699e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Laotian Ministry of Labour and Social Welfare-Laos-2018-07-23,1,0,0,0,1,1.02704106236527e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Guyana Civil Defense Commission-Guyana-2021-01-01,3,0,0,0,3,1.0263788968824932e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Ethiopia-2012-01-01,2,0,0,0,2,1.0230382312074897e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Equatorial Guinea-Equatorial Guinea-2019-02-19,1,0,0,0,1,1.0209888961282e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Malaysia Ministry of Health-Malaysia-2020-04-02,1,0,0,0,1,1.0163216721725299e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ethiopian Disaster Prevention and Preparedness Agency-Ethiopia-2006-01-01,1,0,0,0,1,1.01597454262835e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
National Assembly of Seychelles-Seychelles-2006-05-27,1,0,0,0,1,1.01597454262835e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2006-01-01,1,0,0,0,1,1.01597454262835e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
SS. Cyril and Methodius University-North Macedonia-2019-12-25,1,0,0,0,1,1.01444409551199e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Myanmar Rural Library Foundation-Myanmar-2011-01-17,1,0,0,0,1,1.013207724005e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Peru-Peru-2013-04-06,1,0,0,0,1,1.00902866032188e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sri Lanka-2021-12-23,1,0,0,0,1,1.007912110064e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Laos-Laos-2021-05-14,1,0,0,0,1,1.00775193798449e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Dominican Ministry of Health and Social Services-Dominica-2019-03-15,1,0,0,0,1,1.00613130352866e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Colombia Ministry of Health and Social Protection-Colombia-2020-04-01,1,0,0,0,1,1.00515330214865e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ecuador Ministry of Government|National Police of Ecuador-Ecuador-2020-04-16,2,0,0,0,2,1.00515330214865e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Dominican Republic Ministry of Agriculture-Dominican Republic-2021-09-14,1,0,0,0,1,1e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Solomon Islands Ministry of Agriculture and Livestock-Solomon Islands-2021-04-23,1,0,0,0,1,1e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Timor-Leste Ministry of Education, Youth and Sports-Timor-Leste-2021-04-14",1,0,0,0,1,1e-4,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Azuay Provincial Government|Bolívar Provincial Government|Cañar Provincial Government|Ecuador Ministry of Government|Eugenio Espejo Hospital|Morona Santiago Provincial Government|Napo Provincial Government|National Police of Ecuador|Provincial Government of Loja|Santa Elena Town Government|Santa Fe Provincial Government (Ecuador)|Servicio Nacional de Aduana del Ecuador (SENAE)|Sucumbíos Provincial Government-Ecuador-2020-07-21,1,0,0,0,1,9.96218606129559e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Chad-2016-05-18,1,0,0,0,1,9.95595530988237e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Government of Bangladesh |Government of Burundi|Government of Ghana|Government of Niger|Government of Senegal-Ghana-2020-03-28,1,0,0,0,1,9.93984932124785e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Trust Fund of the Federal States of Micronesia-Micronesia-2009-12-31,1,0,0,0,1,9.893932095825731e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Fiji-2015-06-22,1,0,0,0,1,9.87602501229478e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Sierra Leone-2011-01-01,2,0,0,0,2,9.839041450730211e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Provincial Government of Cordoba-Argentina-2020-05-23,1,0,0,0,1,9.74507294803148e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Myanmar Ministry of Health and Sports-Myanmar-2021-08-22,1,0,0,0,1,9.7244e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Nepal-2020-04-01,1,0,0,0,1,9.711626107716509e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Anti-Narcotics Force (ANF)-Pakistan-2008-01-01,1,0,0,0,1,9.69990902370758e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Guyanese Ministry of Public Health-Guyana-2011-07-06,1,0,0,0,1,9.64529165461807e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Colombo Municipal Council (CMC)-Sri Lanka-2020-12-12,1,0,0,0,1,9.63621227254011e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Vietnam Ministry of National Defense-Vietnam-2020-11-01,1,0,0,0,1,9.61311260162077e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Kazakhstan-2009-01-01,1,0,0,0,1,9.56780400751042e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Johannesburg City Government-South Africa-2021-01-20,1,0,0,0,1,9.56078e-5,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
